"UMI_transID","UMI_cellID","target","CellId","pixel_x","pixel_y","idx_z","x","y","z","tLLR_maxCellType","score_tLLR_maxCellType","DecVal","SVM_class","SVM_cell_type"
"t_1_2_116427","c_1_2_2733","B2M",2733,792,2590.889,4,223.56,-3167.36002,3.2,"e",-0.760298361278963,1.2250326421958,"1","e"
"t_1_2_116443","c_1_2_2733","BMPR2",2733,831.0333,2592.125,4,230.585994,-3167.5825,3.2,"e",-0.726087032246244,1.00020663613525,"1","e"
"t_1_2_116462","c_1_2_2733","HLA-A",2733,835.15,2593.93,4,231.327,-3167.9074,3.2,"e",-0.81524096451094,1.00050380171825,"1","e"
"t_1_2_116501","c_1_2_2733","B2M",2733,833.5143,2597.6,4,231.032574,-3168.568,3.2,"e",-0.760298361278963,0.977164270972319,"1","e"
"t_1_2_116518","c_1_2_2733","TNFRSF1A",2733,808.7333,2599.433,4,226.571994,-3168.89794,3.2,"e",-0.975190912106004,1.14280969513557,"1","e"
"t_1_2_116536","c_1_2_2733","S100A6",2733,851.7222,2600.645,4,234.309996,-3169.1161,3.2,"e",-2.21418061794464,1.02212218485194,"1","e"
"t_1_2_116540","c_1_2_2733","S100A6",2733,823.78,2601.12,4,229.2804,-3169.2016,3.2,"e",-2.21418061794464,0.990161975976784,"1","e"
"t_1_2_116555","c_1_2_2733","AHR",2733,846.5099,2603.3,4,233.371782,-3169.594,3.2,"e",-0.358614258900862,1.21421394300658,"1","e"
"t_1_2_116578","c_1_2_2733","B2M",2733,823.5714,2605.957,4,229.242852,-3170.07226,3.2,"e",-0.760298361278963,0.999869786771233,"1","e"
"t_1_2_126939","c_1_2_2659","CD59",2659,1034.06,2441.66,4,267.1308,-3140.4988,3.2,"e",-0.806139075366508,-0.61013673838704,"0","e"
"t_1_2_126960","c_1_2_2659","TYK2",2659,1036.34,2443.98,4,267.5412,-3140.9164,3.2,"e",-1.44647476293216,-0.271861986015986,"0","e"
"t_1_2_126988","c_1_2_2659","HLA-C",2659,1022.567,2449.1,4,265.06206,-3141.838,3.2,"e",-1.19147033105972,0.999873132939563,"1","e"
"t_1_2_127019","c_1_2_2659","HLA-C",2659,1020.32,2453.12,4,264.6576,-3142.5616,3.2,"e",-1.19147033105972,1.00017567119895,"1","e"
"t_1_2_127069","c_1_2_2659","HLA-B",2659,1048.4,2460.08,4,269.712,-3143.8144,3.2,"e",-1.31591637617107,1.00024417541284,"1","e"
"t_1_2_127076","c_1_2_2659","HLA-A",2659,1054.35,2460.675,4,270.783,-3143.9215,3.2,"e",-0.81524096451094,1.0219573543961,"1","e"
"t_1_2_127111","c_1_2_2659","VIM",2659,1015.3,2464.925,4,263.754,-3144.6865,3.2,"e",-2.21720275503733,0.944927101983983,"1","e"
"t_1_2_127125","c_1_2_2659","S100A4",2659,1016.075,2466.325,4,263.8935,-3144.9385,3.2,"e",-0.255781672893349,1.02002479282125,"1","e"
"t_1_2_127133","c_1_2_2659","LGALS3",2659,1005.5,2467.95,4,261.99,-3145.231,3.2,"e",-0.133872654578574,0.866246564931407,"1","e"
"t_1_2_127137","c_1_2_2659","LAMP2",2659,1047.08,2469.2,4,269.4744,-3145.456,3.2,"e",-1.53796954815469,1.06306945651387,"1","e"
"t_1_2_127153","c_1_2_2659","HLA-B",2659,1010.383,2471.483,4,262.86894,-3145.86694,3.2,"e",-1.31591637617107,0.999848973433576,"1","e"
"t_1_2_127173","c_1_2_2659","B2M",2659,1057.767,2475.522,4,271.39806,-3146.59396,3.2,"e",-0.760298361278963,1.00369872487688,"1","e"
"t_1_2_127193","c_1_2_2659","CCND1",2659,1005.1,2478.475,4,261.918,-3147.1255,3.2,"e",-3.10608853174243,0.613830612978599,"1","e"
"t_1_2_127196","c_1_2_2659","HSP90B1",2659,1054.317,2479.333,4,270.77706,-3147.27994,3.2,"e",-2.19681423975674,0.849996166703639,"1","e"
"t_1_2_127198","c_1_2_2659","PSAP",2659,1047.629,2479.829,4,269.57322,-3147.36922,3.2,"e",-1.52705998498712,1.02557597973614,"1","e"
"t_1_2_127224","c_1_2_2659","CD63",2659,1030.533,2483.884,4,266.49594,-3148.09912,3.2,"e",-1.29633731920844,1.05276170774634,"1","e"
"t_1_2_127232","c_1_2_2659","VIM",2659,1014.029,2484.786,4,263.52522,-3148.26148,3.2,"e",-2.21720275503733,0.826861588353617,"1","e"
"t_1_2_127234","c_1_2_2659","CD63",2659,1007.85,2485.4,4,262.413,-3148.372,3.2,"e",-1.29633731920844,1.06613377467467,"1","e"
"t_1_2_127250","c_1_2_2659","CD59",2659,1058.183,2488.667,4,271.47294,-3148.96006,3.2,"e",-0.806139075366508,0.992551279213987,"1","e"
"t_1_2_127261","c_1_2_2659","IGFBP7",2659,1055.26,2490.2,4,270.9468,-3149.236,3.2,"e",-2.26307157008211,1.04431261187499,"1","e"
"t_1_2_127282","c_1_2_2659","CD63",2659,1009.3,2493.845,4,262.674,-3149.8921,3.2,"e",-1.29633731920844,0.976970699036202,"1","e"
"t_1_2_127283","c_1_2_2659","HLA-C",2659,1060.44,2494.12,4,271.8792,-3149.9416,3.2,"e",-1.19147033105972,0.890107466921747,"1","e"
"t_1_2_127308","c_1_2_2659","DUSP4",2659,1025.454,2500.569,4,265.58172,-3151.10242,3.2,"e",0,0.999985669744676,"1","e"
"t_1_2_127324","c_1_2_2733","RPL32",2733,828.6,2503.9,4,230.148,-3151.702,3.2,"e",0,1.0003311307147,"1","e"
"t_1_2_127334","c_1_2_2659","HLA-E",2659,1024.5,2506.236,4,265.41,-3152.12248,3.2,"e",-2.17897753013051,0.78480012457442,"1","e"
"t_1_2_127338","c_1_2_2733","CD81",2733,847.68,2506.6,4,233.5824,-3152.188,3.2,"e",-1.29732082451444,0.99955703803935,"1","e"
"t_1_2_127356","c_1_2_2733","LGALS1",2733,846.8834,2510.2,4,233.439012,-3152.836,3.2,"e",-1.74911534320852,1.05797946242249,"1","e"
"t_1_2_127361","c_1_2_2733","HSP90AB1",2733,837.8667,2510.767,4,231.816006,-3152.93806,3.2,"e",-1.31290033684019,0.788152317768652,"1","e"
"t_1_2_127362","c_1_2_2733","LGALS1",2733,846.3333,2510.833,4,233.339994,-3152.94994,3.2,"e",-1.74911534320852,1.07796341609792,"1","e"
"t_1_2_127369","c_1_2_2733","HSP90AB1",2733,837.6875,2511.675,4,231.78375,-3153.1015,3.2,"e",-1.31290033684019,0.790514004396354,"1","e"
"t_1_2_127374","c_1_2_2733","CLOCK",2733,817.7,2512.3,4,228.186,-3153.214,3.2,"e",0,0.915163710290821,"1","e"
"t_1_2_127375","c_1_2_2659","LGALS3",2659,1023.08,2512.28,4,265.1544,-3153.2104,3.2,"e",-0.133872654578574,0.999826752455751,"1","e"
"t_1_2_127376","c_1_2_2659","HLA-A",2659,1022.325,2512.6,4,265.0185,-3153.268,3.2,"e",-0.81524096451094,1.03713940714794,"1","e"
"t_1_2_127379","c_1_2_2659","SOD1",2659,1045.883,2512.833,4,269.25894,-3153.30994,3.2,"e",-2.06871495269449,0.618517869246274,"1","e"
"t_1_2_127385","c_1_2_2733","HLA-DRB5",2733,818.0001,2513.85,4,228.240018,-3153.493,3.2,"e",0,0.999936956380342,"1","e"
"t_1_2_127389","c_1_2_2733","CD59",2733,850.1875,2514.913,4,234.03375,-3153.68434,3.2,"e",-0.806139075366508,1.30082014621686,"1","e"
"t_1_2_127391","c_1_2_2659","HLA-A",2659,1033.375,2515.375,4,267.0075,-3153.7675,3.2,"e",-0.81524096451094,1.00031072041497,"1","e"
"t_1_2_127393","c_1_2_2733","COTL1",2733,842.05,2515.883,4,232.569,-3153.85894,3.2,"e",-0.0336978662435605,1.21389164606205,"1","e"
"t_1_2_127399","c_1_2_2733","HLA-B",2733,868.2444,2517.111,4,237.283992,-3154.07998,3.2,"e",-1.31591637617107,1.17227176275655,"1","e"
"t_1_2_127403","c_1_2_2733","HLA-C",2733,846.35,2517.925,4,233.343,-3154.2265,3.2,"e",-1.19147033105972,1.3431910714713,"1","e"
"t_1_2_127405","c_1_2_2659","CD44",2659,1032.4,2518.109,4,266.832,-3154.25962,3.2,"e",-0.521071323871175,0.912584019605364,"1","e"
"t_1_2_127406","c_1_2_2733","NRIP3",2733,854.02,2518.34,4,234.7236,-3154.3012,3.2,"e",-0.280677789492064,1.35561639184489,"1","e"
"t_1_2_127413","c_1_2_2659","PSCA",2659,1017.871,2519.257,4,264.21678,-3154.46626,3.2,"e",-0.542301219672154,1.00044176470797,"1","e"
"t_1_2_127422","c_1_2_2733","HLA-A",2733,801.3375,2520.912,4,225.24075,-3154.76416,3.2,"e",-0.81524096451094,1.06198492996213,"1","e"
"t_1_2_127424","c_1_2_2659","S100A6",2659,1012.575,2521.125,4,263.2635,-3154.8025,3.2,"e",-2.21418061794464,0.484942935717803,"1","e"
"t_1_2_127426","c_1_2_2733","B2M",2733,821.2333,2521.366,4,228.821994,-3154.84588,3.2,"e",-0.760298361278963,0.961557824600321,"1","e"
"t_1_2_127432","c_1_2_2733","CAV1",2733,822.1,2523.231,4,228.978,-3155.18158,3.2,"e",-3.66112698290629,0.940321867188654,"1","e"
"t_1_2_127436","c_1_2_2733","HLA-A",2733,866.3,2524.025,4,236.934,-3155.3245,3.2,"e",-0.81524096451094,1.1737700483901,"1","e"
"t_1_2_127438","c_1_2_2733","EPHA2",2733,874.6714,2524.3,4,238.440852,-3155.374,3.2,"e",-0.906009686823314,1.01569084955492,"1","e"
"t_1_2_127443","c_1_2_2733","B2M",2733,807.9667,2524.8,4,226.434006,-3155.464,3.2,"e",-0.760298361278963,1.03756470411041,"1","e"
"t_1_2_127448","c_1_2_2733","CD63",2733,774.9714,2526.129,4,220.494852,-3155.70322,3.2,"e",-1.29633731920844,1.01573720534418,"1","e"
"t_1_2_127449","c_1_2_2659","B2M",2659,1021.02,2526.08,4,264.7836,-3155.6944,3.2,"e",-0.760298361278963,1.04285941534873,"1","e"
"t_1_2_127452","c_1_2_2733","HSP90AB1",2733,882.7401,2526.58,4,239.893218,-3155.7844,3.2,"e",-1.31290033684019,0.666758088680843,"1","e"
"t_1_2_127457","c_1_2_2733","CD44",2733,831.3834,2527.017,4,230.649012,-3155.86306,3.2,"e",-0.521071323871175,1.00007702786081,"1","e"
"t_1_2_127458","c_1_2_2733","DST",2733,851.375,2527.15,4,234.2475,-3155.887,3.2,"e",-1.19447712310132,0.999633456711721,"1","e"
"t_1_2_127460","c_1_2_2733","GPX1",2733,767.0286,2527.115,4,219.065148,-3155.8807,3.2,"e",0,0.999952888343606,"1","e"
"t_1_2_127465","c_1_2_2733","VIM",2733,822.5143,2527.914,4,229.052574,-3156.02452,3.2,"e",-2.21720275503733,0.975145338645862,"1","e"
"t_1_2_127466","c_1_2_2733","AQP3",2733,867.5727,2528.173,4,237.163086,-3156.07114,3.2,"e",-1.8337043084637,1.05384767670758,"1","e"
"t_1_2_127478","c_1_2_2733","CD81",2733,842.84,2530.3,4,232.7112,-3156.454,3.2,"e",-1.29732082451444,1.09715400316658,"1","e"
"t_1_2_127479","c_1_2_2733","HILPDA",2733,885.8666,2530.45,4,240.455988,-3156.481,3.2,"e",-1.26647317572318,0.0556258964875583,"1","e"
"t_1_2_127481","c_1_2_2733","CD59",2733,822.3091,2530.545,4,229.015638,-3156.4981,3.2,"e",-0.806139075366508,1.02318951552685,"1","e"
"t_1_2_127484","c_1_2_2733","CD55",2733,831.65,2531.3,4,230.697,-3156.634,3.2,"e",0,1.00737367914399,"1","e"
"t_1_2_127485","c_1_2_2733","LGALS3",2733,879.1167,2531.317,4,239.241006,-3156.63706,3.2,"e",-0.133872654578574,0.999812167899159,"1","e"
"t_1_2_127489","c_1_2_2733","HLA-A",2733,871.425,2532.575,4,237.8565,-3156.8635,3.2,"e",-0.81524096451094,1.1226147616227,"1","e"
"t_1_2_127493","c_1_2_2733","GSN",2733,818.3667,2533.267,4,228.306006,-3156.98806,3.2,"e",-0.151332468837505,1.00600459291806,"1","e"
"t_1_2_127496","c_1_2_2733","VIM",2733,765.32,2533.78,4,218.7576,-3157.0804,3.2,"e",-2.21720275503733,0.173275729803869,"1","e"
"t_1_2_127509","c_1_2_2733","MZT2A",2733,785.3666,2535.783,4,222.365988,-3157.44094,3.2,"e",-1.39001825857841,0.999654814159852,"1","e"
"t_1_2_127511","c_1_2_2733","CCND1",2733,767.3111,2536.645,4,219.115998,-3157.5961,3.2,"e",-3.10608853174243,0.371135633470869,"1","e"
"t_1_2_127514","c_1_2_2733","CD63",2733,843.9,2536.622,4,232.902,-3157.59196,3.2,"e",-1.29633731920844,1.32773656458102,"1","e"
"t_1_2_127516","c_1_2_2733","MIF",2733,823.2834,2537.283,4,229.191012,-3157.71094,3.2,"e",-0.00115283239988084,1.05522208834032,"1","e"
"t_1_2_127518","c_1_2_2733","MALAT1",2733,784.325,2537.675,4,222.1785,-3157.7815,3.2,"e",-0.470154514681536,0.995027870534399,"1","e"
"t_1_2_127525","c_1_2_2733","RGS1",2733,827.275,2539.025,4,229.9095,-3158.0245,3.2,"e",-0.933977243670932,1.13526310034092,"1","e"
"t_1_2_127533","c_1_2_2733","APOD",2733,869.38,2540.33,4,237.4884,-3158.2594,3.2,"e",-2.92621869946705,0.946783613527888,"1","e"
"t_1_2_127560","c_1_2_2733","CD59",2733,884.2428,2544.357,4,240.163704,-3158.98426,3.2,"e",-0.806139075366508,1.01336536033463,"1","e"
"t_1_2_127561","c_1_2_2733","STMN1",2733,769.66,2544.56,4,219.5388,-3159.0208,3.2,"e",-0.192366195556736,0.99969984316652,"1","e"
"t_1_2_127566","c_1_2_2733","HLA-C",2733,881.9556,2545.233,4,239.752008,-3159.14194,3.2,"e",-1.19147033105972,0.999774127207904,"1","e"
"t_1_2_127576","c_1_2_2733","CCND1",2733,767.2857,2546.4,4,219.111426,-3159.352,3.2,"e",-3.10608853174243,1.02588285424919,"1","e"
"t_1_2_127607","c_1_2_2733","COL18A1",2733,778,2549.9,4,221.04,-3159.982,3.2,"e",-2.78863883343918,0.379466926782089,"1","e"
"t_1_2_127611","c_1_2_2733","HLA-B",2733,836.3428,2550.493,4,231.541704,-3160.08874,3.2,"e",-1.31591637617107,0.720081241953728,"1","e"
"t_1_2_127618","c_1_2_2733","MALAT1",2733,803.6,2550.675,4,225.648,-3160.1215,3.2,"e",-0.470154514681536,1.00002489836037,"1","e"
"t_1_2_127625","c_1_2_2733","FN1",2733,776.5,2551.567,4,220.77,-3160.28206,3.2,"e",-0.554819473281333,0.391390123682073,"1","e"
"t_1_2_127629","c_1_2_2733","GSTP1",2733,873.7429,2551.6,4,238.273722,-3160.288,3.2,"e",-1.4942893714498,0.999905011280517,"1","e"
"t_1_2_127663","c_1_2_2733","CLEC5A",2733,822,2557.52,4,228.96,-3161.3536,3.2,"e",0,0.516585724302301,"1","e"
"t_1_2_127672","c_1_2_2733","CDKN1A",2733,771.46,2558.63,4,219.8628,-3161.5534,3.2,"e",-2.05560306245318,0.833947714532808,"1","e"
"t_1_2_127681","c_1_2_2733","S100A6",2733,864.7375,2560.45,4,236.65275,-3161.881,3.2,"e",-2.21418061794464,0.812472874573698,"1","e"
"t_1_2_127712","c_1_2_2733","HLA-A",2733,835.16,2565.46,4,231.3288,-3162.7828,3.2,"e",-0.81524096451094,1.12203154051096,"1","e"
"t_1_2_127736","c_1_2_2733","RGS1",2733,865.45,2567.54,4,236.781,-3163.1572,3.2,"e",-0.933977243670932,-0.159039588278901,"0","e"
"t_1_2_127793","c_1_2_2733","SOD1",2733,779.7875,2573.963,4,221.36175,-3164.31334,3.2,"e",-2.06871495269449,0.933029622615639,"1","e"
"t_1_2_127800","c_1_2_2733","HSPA1A",2733,812.4125,2574.688,4,227.23425,-3164.44384,3.2,"e",-0.512530695804999,1.026738788931,"1","e"
"t_1_2_127806","c_1_2_2733","RPL32",2733,784.6,2576.343,4,222.228,-3164.74174,3.2,"e",0,0.904877891719806,"1","e"
"t_1_2_127844","c_1_2_2733","NEAT1",2733,833.05,2580.667,4,230.949,-3165.52006,3.2,"e",-0.492345148800258,1.00030400252434,"1","e"
"t_1_2_127849","c_1_2_2733","MALAT1",2733,829.575,2581.575,4,230.3235,-3165.6835,3.2,"e",-0.470154514681536,1.07413687687837,"1","e"
"t_1_2_127949","c_1_2_2733","LGALS1",2733,799.4365,2594.646,4,224.89857,-3168.03628,3.2,"e",-1.74911534320852,1.08843046528662,"1","e"
"t_1_2_127971","c_1_2_2733","HLA-B",2733,819.7,2598.45,4,228.546,-3168.721,3.2,"e",-1.31591637617107,1.04716665078883,"1","e"
"t_1_2_127974","c_1_2_2733","GPNMB",2733,844.6071,2598.636,4,233.029278,-3168.75448,3.2,"e",-1.13795284053725,1.13959038549532,"1","e"
"t_1_2_127980","c_1_2_2733","HLA-B",2733,852.7401,2599.84,4,234.493218,-3168.9712,3.2,"e",-1.31591637617107,0.999601142110051,"1","e"
"t_1_2_128004","c_1_2_2733","HLA-C",2733,817.7,2602.925,4,228.186,-3169.5265,3.2,"e",-1.19147033105972,1.05188755435925,"1","e"
"t_1_2_134178","c_1_2_2659","HLA-C",2659,1036,2442.98,6,267.48,-3140.7364,4.8,"e",-1.19147033105972,0.0145458963133518,"1","e"
"t_1_2_134333","c_1_2_2659","TIMP1",2659,1014.489,2479.789,6,263.60802,-3147.36202,4.8,"e",-1.02493281677908,1.05195997321691,"1","e"
"t_1_2_134335","c_1_2_2659","HLA-B",2659,1008,2480.08,6,262.44,-3147.4144,4.8,"e",-1.31591637617107,1.08600586663516,"1","e"
"t_1_2_134347","c_1_2_2659","NEAT1",2659,1033.98,2483.01,6,267.1164,-3147.9418,4.8,"e",-0.492345148800258,1.0355211244042,"1","e"
"t_1_2_134351","c_1_2_2659","GSN",2659,1024.277,2483.415,6,265.36986,-3148.0147,4.8,"e",-0.151332468837505,1.08063930132642,"1","e"
"t_1_2_134353","c_1_2_2659","RPL22",2659,1059,2484.2,6,271.62,-3148.156,4.8,"e",-0.723261368824319,1.15851129802293,"1","e"
"t_1_2_134364","c_1_2_2659","ATM",2659,1013.939,2486.354,6,263.50902,-3148.54372,4.8,"e",0,0.999736096373303,"1","e"
"t_1_2_134374","c_1_2_2733","ETV4",2733,860.02,2488.88,6,235.8036,-3148.9984,4.8,"e",0,1.11935460503679,"1","e"
"t_1_2_134376","c_1_2_2733","VIM",2733,850.8834,2489.15,6,234.159012,-3149.047,4.8,"e",-2.21720275503733,-0.721411560674618,"0","e"
"t_1_2_134384","c_1_2_2733","HSP90AB1",2733,855.4833,2491.433,6,234.986994,-3149.45794,4.8,"e",-1.31290033684019,0.500554030132723,"1","e"
"t_1_2_134396","c_1_2_2659","RPL32",2659,1006.51,2493.33,6,262.1718,-3149.7994,4.8,"e",0,1.19388208850449,"1","e"
"t_1_2_134402","c_1_2_2733","CCND1",2733,847,2494.75,6,233.46,-3150.055,4.8,"e",-3.10608853174243,0.128589125269477,"1","e"
"t_1_2_134407","c_1_2_2733","S100A6",2733,862.6572,2496.843,6,236.278296,-3150.43174,4.8,"e",-2.21418061794464,-0.0460169076355561,"0","e"
"t_1_2_134412","c_1_2_2659","CD164",2659,1006.4,2497.778,6,262.152,-3150.60004,4.8,"e",-0.406763357367583,0.999982775629966,"1","e"
"t_1_2_134418","c_1_2_2659","MALAT1",2659,1021.671,2498.757,6,264.90078,-3150.77626,4.8,"e",-0.470154514681536,1.065437559858,"1","e"
"t_1_2_134423","c_1_2_2659","CD63",2659,1061.125,2500.575,6,272.0025,-3151.1035,4.8,"e",-1.29633731920844,1.00004558588732,"1","e"
"t_1_2_134428","c_1_2_2733","CD44",2733,835.4,2501.9,6,231.372,-3151.342,4.8,"e",-0.521071323871175,1.15465616080576,"1","e"
"t_1_2_134434","c_1_2_2733","HLA-B",2733,856.3333,2503.3,6,235.139994,-3151.594,4.8,"e",-1.31591637617107,1.1724138454423,"1","e"
"t_1_2_134443","c_1_2_2659","SAT1",2659,1024.53,2505.9,6,265.4154,-3152.062,4.8,"e",0,1.00011841162436,"1","e"
"t_1_2_134453","c_1_2_2659","S100A4",2659,1025.275,2507.425,6,265.5495,-3152.3365,4.8,"e",-0.255781672893349,0.999638600704031,"1","e"
"t_1_2_134457","c_1_2_2733","SERPINA3",2733,852.02,2508.07,6,234.3636,-3152.4526,4.8,"e",0,1.14504872207009,"1","e"
"t_1_2_134461","c_1_2_2733","CD68",2733,845.7333,2508.917,6,233.231994,-3152.60506,4.8,"e",-1.03777978449056,1.01536407629888,"1","e"
"t_1_2_134465","c_1_2_2659","TUBB",2659,1017.614,2509.243,6,264.17052,-3152.66374,4.8,"e",0,0.935530865703119,"1","e"
"t_1_2_134470","c_1_2_2733","HLA-A",2733,839.55,2510.15,6,232.119,-3152.827,4.8,"e",-0.81524096451094,0.999541927104228,"1","e"
"t_1_2_134473","c_1_2_2733","RGS1",2733,819.7625,2511.163,6,228.55725,-3153.00934,4.8,"e",-0.933977243670932,0.999842680599785,"1","e"
"t_1_2_134480","c_1_2_2733","YBX3",2733,865.1667,2513.367,6,236.730006,-3153.40606,4.8,"e",-0.371688775417362,0.779924300743737,"1","e"
"t_1_2_134483","c_1_2_2659","LGALS1",2659,1014.954,2514.115,6,263.69172,-3153.5407,4.8,"e",-1.74911534320852,0.999672784603982,"1","e"
"t_1_2_134488","c_1_2_2733","H4C3",2733,869.3125,2514.862,6,237.47625,-3153.67516,4.8,"e",-0.318958536846534,1.00000013587786,"1","e"
"t_1_2_134490","c_1_2_2659","NEAT1",2659,1029.96,2514.98,6,266.3928,-3153.6964,4.8,"e",-0.492345148800258,1.01812533403961,"1","e"
"t_1_2_134495","c_1_2_2733","COL6A2",2733,850.3,2516.58,6,234.054,-3153.9844,4.8,"e",-1.89253045821496,0.999635592922737,"1","e"
"t_1_2_134504","c_1_2_2733","GSN",2733,802.1222,2518.1,6,225.381996,-3154.258,4.8,"e",-0.151332468837505,0.851983864506806,"1","e"
"t_1_2_134507","c_1_2_2659","S100A6",2659,1015.82,2518.98,6,263.8476,-3154.4164,4.8,"e",-2.21418061794464,0.945396758808202,"1","e"
"t_1_2_134509","c_1_2_2733","HDAC3",2733,766.825,2519.15,6,219.0285,-3154.447,4.8,"e",-2.46123025962312,0.897823135236657,"1","e"
"t_1_2_134511","c_1_2_2733","RB1",2733,829.3,2520.65,6,230.274,-3154.717,4.8,"e",0,1.01830722225463,"1","e"
"t_1_2_134513","c_1_2_2733","CD86",2733,785.0778,2521.044,6,222.314004,-3154.78792,4.8,"e",-1.70728248987531,0.703646054575583,"1","e"
"t_1_2_134514","c_1_2_2733","GSN",2733,844.0999,2521.186,6,232.937982,-3154.81348,4.8,"e",-0.151332468837505,0.999859737023604,"1","e"
"t_1_2_134519","c_1_2_2733","LGALS1",2733,838.0856,2522.186,6,231.855408,-3154.99348,4.8,"e",-1.74911534320852,1.1340169414259,"1","e"
"t_1_2_134526","c_1_2_2733","RPL32",2733,834.5601,2525.32,6,231.220818,-3155.5576,4.8,"e",0,1.04251245932771,"1","e"
"t_1_2_134552","c_1_2_2733","HLA-DRA",2733,770.725,2532.65,6,219.7305,-3156.877,4.8,"e",-3.03215204496956,0.285721603436503,"1","e"
"t_1_2_134553","c_1_2_2733","OSM",2733,804.975,2532.85,6,225.8955,-3156.913,4.8,"e",-0.00434537928567202,1.00001008371264,"1","e"
"t_1_2_134561","c_1_2_2733","LGALS1",2733,791.5001,2534.18,6,223.470018,-3157.1524,4.8,"e",-1.74911534320852,0.999914064345893,"1","e"
"t_1_2_134569","c_1_2_2733","IGFBP6",2733,859.8334,2535.833,6,235.770012,-3157.44994,4.8,"e",0,1.02401805202567,"1","e"
"t_1_2_134574","c_1_2_2733","B2M",2733,767.1429,2536.814,6,219.085722,-3157.62652,4.8,"e",-0.760298361278963,0.641922553641751,"1","e"
"t_1_2_134580","c_1_2_2733","TYK2",2733,823.2,2538.2,6,229.176,-3157.876,4.8,"e",-1.44647476293216,0.8117967968651,"1","e"
"t_1_2_134582","c_1_2_2733","GDF15",2733,825.5334,2538.717,6,229.596012,-3157.96906,4.8,"e",-1.32179752492347,0.999811563360605,"1","e"
"t_1_2_134589","c_1_2_2733","S100B",2733,774.7166,2540.317,6,220.448988,-3158.25706,4.8,"e",-0.527244912800253,0.999680143130613,"1","e"
"t_1_2_134591","c_1_2_2733","CD74",2733,885.8715,2540.743,6,240.45687,-3158.33374,4.8,"e",-3.63246071656441,0.775938336709371,"1","e"
"t_1_2_134595","c_1_2_2733","HLA-A",2733,830.55,2541.6,6,230.499,-3158.488,4.8,"e",-0.81524096451094,1.00026439827442,"1","e"
"t_1_2_134600","c_1_2_2733","HLA-A",2733,777.5999,2542.4,6,220.967982,-3158.632,4.8,"e",-0.81524096451094,0.63771045481477,"1","e"
"t_1_2_134604","c_1_2_2733","LGALS3",2733,887.0601,2542.74,6,240.670818,-3158.6932,4.8,"e",-0.133872654578574,0.999750746837057,"1","e"
"t_1_2_134616","c_1_2_2733","VIM",2733,878.54,2545.04,6,239.1372,-3159.1072,4.8,"e",-2.21720275503733,0.788283331752487,"1","e"
"t_1_2_134621","c_1_2_2733","HSP90B1",2733,853.475,2545.95,6,234.6255,-3159.271,4.8,"e",-2.19681423975674,0.991298107194793,"1","e"
"t_1_2_134622","c_1_2_2733","MALAT1",2733,793.125,2546,6,223.7625,-3159.28,4.8,"e",-0.470154514681536,1.11981369696931,"1","e"
"t_1_2_134624","c_1_2_2733","FN1",2733,835.675,2546.425,6,231.4215,-3159.3565,4.8,"e",-0.554819473281333,1.0757863990047,"1","e"
"t_1_2_134625","c_1_2_2733","S100A6",2733,860.975,2546.775,6,235.9755,-3159.4195,4.8,"e",-2.21418061794464,0.95621292580153,"1","e"
"t_1_2_134628","c_1_2_2733","C11orf96",2733,855.225,2547.15,6,234.9405,-3159.487,4.8,"e",-3.50846263973836,1.02894091684946,"1","e"
"t_1_2_134668","c_1_2_2733","TTR",2733,866.125,2557.175,6,236.9025,-3161.2915,4.8,"e",-1.51850102265476,0.79006296519383,"1","e"
"t_1_2_134682","c_1_2_2733","STAT3",2733,829.5858,2561.057,6,230.325444,-3161.99026,4.8,"e",0,1.04049282423862,"1","e"
"t_1_2_134699","c_1_2_2733","HLA-A",2733,852.275,2565.9,6,234.4095,-3162.862,4.8,"e",-0.81524096451094,0.999724139446097,"1","e"
"t_1_2_134702","c_1_2_2733","HSPA1A",2733,784.14,2566.24,6,222.1452,-3162.9232,4.8,"e",-0.512530695804999,1.29253003114338,"1","e"
"t_1_2_134717","c_1_2_2733","S100A6",2733,808.9,2568.66,6,226.602,-3163.3588,4.8,"e",-2.21418061794464,0.352368845032124,"1","e"
"t_1_2_134720","c_1_2_2733","MT2A",2733,832.9666,2569,6,230.933988,-3163.42,4.8,"e",-0.988192187430357,1.13504221221654,"1","e"
"t_1_2_134725","c_1_2_2733","S100A6",2733,776.5375,2570.475,6,220.77675,-3163.6855,4.8,"e",-2.21418061794464,0.510682933680526,"1","e"
"t_1_2_134733","c_1_2_2733","ITGA5",2733,835.4778,2572.989,6,231.386004,-3164.13802,4.8,"e",-1.16392878572792,0.814564336696133,"1","e"
"t_1_2_134758","c_1_2_2733","RGS1",2733,866.8555,2580.067,6,237.03399,-3165.41206,4.8,"e",-0.933977243670932,0.8435434373178,"1","e"
